Tipo Documento,Canal de Registro,Edad,Género,Nivel de Estudio,Título Homologado,Ciudad de Residencia,Fecha Registro,Programa de Gobierno,Condiciones Especiales,Situación Laboral,Fecha Actualización,Zona,Mes,Año,Punto Atención,Rango Edad
Cédula de Ciudadanía,Autoregistro,20,M,ND,ND,BARRANQUILLA,12/11/2020 11:35:46 a.m.,NA,NA,NO REGISTRA,12/11/2020 11:35:46 a.m.,ND,11,"2,020",Barrio Simón Bolívar,18 - 28
Documento Nacional de Identificación,Autoregistro,32,F,ND,ND,SOLEDAD,12/11/2020 11:41:36 a.m.,NA,NA,NO REGISTRA,12/11/2020 11:41:36 a.m.,ND,11,"2,020",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Agencia,44,M,Especialización,ESPECIALIZACION EN INTERVENTORIA DE OBRAS CIVILES,BARRANQUILLA,12/11/2020 08:57:27 a.m.,NA,NA,Desempleado,12/11/2020 08:57:27 a.m.,Urbano,11,"2,020",Barrio Simón Bolívar,40 - 50
Documento Nacional de Identificación,Autoregistro,33,F,ND,ND,BARRANQUILLA,11/11/2020 10:04:32 p.m.,NA,NA,NO REGISTRA,11/11/2020 10:04:32 p.m.,ND,11,"2,020",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,30,F,Universitaria,Profesional en Administración de empresas,BARRANQUILLA,18/11/2020 04:20:36 p.m.,NA,NA,Desempleado,18/11/2020 04:20:36 p.m.,Urbano,11,"2,020",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,28,M,Universitaria,Licenciado en educación artística,SOLEDAD,19/11/2020 01:12:36 p.m.,NA,NA,Desempleado,19/11/2020 01:12:36 p.m.,Urbano,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,19,M,Tecnológica,Tecnologo en control ambiental,SOLEDAD,19/11/2020 02:35:00 p.m.,NA,NA,Desempleado,19/11/2020 02:35:00 p.m.,Urbano,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,35,F,Media(10-13),BACHILLER,SOLEDAD,19/11/2020 10:58:17 a.m.,Víctimas del conflicto armado,,Desempleado,19/11/2020 10:58:17 a.m.,Urbano,11,"2,020",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,29,M,Universitaria,Administración Logística,BARRANQUILLA,04/02/2017 02:57:16 p.m.,"40 Mil Primeros Empleos, Víctimas del conflicto armado",,Desempleado,05/08/2020 10:55:20 p.m.,Urbano,11,"2,020",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,21,F,Media(10-13),bachiller,BARRANQUILLA,20/11/2020 12:59:22 p.m.,NA,NA,Desempleado,20/11/2020 12:59:22 p.m.,Urbano,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,19,F,ND,ND,BARRANQUILLA,20/11/2020 12:08:32 p.m.,Víctimas del conflicto armado,,NO REGISTRA,20/11/2020 12:08:32 p.m.,ND,11,"2,020",Barrio Simón Bolívar,18 - 28
Documento Nacional de Identificación,Autoregistro,28,M,ND,ND,BARRANQUILLA,20/11/2020 06:09:18 p.m.,NA,NA,NO REGISTRA,20/11/2020 06:09:18 p.m.,ND,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,23,F,Tecnológica,tecnologo en gestion empresarial,BARRANQUILLA,25/02/2016 12:25:48 p.m.,40 Mil Primeros Empleos,,Desempleado,23/11/2020 01:56:05 p.m.,Urbano,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,37,F,Técnica Laboral,Técnico en administración,BARRANQUILLA,23/11/2020 01:27:07 a.m.,NA,NA,NO REGISTRA,23/11/2020 01:27:07 a.m.,ND,11,"2,020",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,26,M,ND,ND,MALAMBO,23/11/2020 05:44:26 p.m.,NA,NA,NO REGISTRA,23/11/2020 05:44:26 p.m.,ND,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,25,F,ND,ND,BARRANQUILLA,23/11/2020 10:35:55 p.m.,NA,NA,Desempleado,23/11/2020 10:35:55 p.m.,Urbano,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,19,F,Técnica Laboral,VENTAS,BARRANQUILLA,23/11/2020 11:19:44 p.m.,NA,NA,Desempleado,Nov 24 2020 12:17AM,Rural,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,39,F,ND,ND,SOLEDAD,25/11/2020 10:48:24 a.m.,NA,NA,Empleado,25/11/2020 10:48:24 a.m.,Urbano,11,"2,020",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,24,M,Técnica Laboral,Operador de montacargas,SOLEDAD,24/11/2020 07:44:37 a.m.,Víctimas del conflicto armado,,Desempleado,24/11/2020 07:44:37 a.m.,Urbano,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,30,M,Universitaria,Contador publico,SOLEDAD,25/11/2020 08:20:53 a.m.,NA,NA,Desempleado,25/11/2020 08:20:53 a.m.,Urbano,11,"2,020",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,45,M,Especialización,ESPECIALISTA EN TELECOMUNICACIONES,BARRANQUILLA,24/11/2020 06:58:22 p.m.,NA,NA,Desempleado,24/11/2020 06:58:22 p.m.,Urbano,11,"2,020",Barrio Simón Bolívar,40 - 50
Cédula de Ciudadanía,Agencia,18,M,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,26/11/2020 08:33:23 a.m.,Víctimas del conflicto armado,,Desempleado,26/11/2020 08:33:23 a.m.,Urbano,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Agencia,23,M,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,26/11/2020 09:25:36 a.m.,Víctimas del conflicto armado,,Desempleado,26/11/2020 09:25:36 a.m.,Urbano,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,21,M,Media(10-13),Bachillerato,BARRANQUILLA,26/11/2020 10:13:42 a.m.,NA,NA,NO REGISTRA,26/11/2020 10:13:42 a.m.,ND,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Agencia,20,M,Media(10-13),DECIMO GRADO DE EDUCACION MEDIA,BARRANQUILLA,26/11/2020 09:40:08 a.m.,NA,NA,Desempleado,26/11/2020 09:40:08 a.m.,Urbano,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Agencia,29,F,Técnica Laboral,TECNICO EN SALUD OCUPACIONAL,BARRANQUILLA,26/11/2020 09:58:24 a.m.,Víctimas del conflicto armado,,Desempleado,26/11/2020 09:58:24 a.m.,Urbano,11,"2,020",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Agencia,48,F,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,26/11/2020 12:01:43 p.m.,Víctimas del conflicto armado,,Desempleado,26/11/2020 12:01:43 p.m.,Urbano,11,"2,020",Barrio Simón Bolívar,40 - 50
Cédula de Ciudadanía,Agencia,23,M,Universitaria,INGENIERO MECANICO,BARRANQUILLA,26/11/2020 11:37:37 a.m.,Víctimas del conflicto armado,,Desempleado,26/11/2020 11:37:37 a.m.,Urbano,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Agencia,38,M,Técnica Laboral,TECNICO EN INFORMATICA,BARRANQUILLA,26/11/2020 10:20:24 a.m.,NA,NA,Desempleado,26/11/2020 10:20:24 a.m.,Urbano,11,"2,020",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Agencia,30,F,Técnica Laboral,TECNICO EN POTABILIZACION DE AGUA,BARRANQUILLA,26/11/2020 11:08:11 a.m.,Víctimas del conflicto armado,,Desempleado,26/11/2020 11:08:11 a.m.,Urbano,11,"2,020",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Agencia,33,F,Básica Primaria(1-5),BASICA PRIMARIA,BARRANQUILLA,26/11/2020 12:46:14 p.m.,Víctimas del conflicto armado,,Desempleado,26/11/2020 12:46:14 p.m.,Urbano,11,"2,020",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Agencia,18,F,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,26/11/2020 01:09:19 p.m.,NA,NA,Desempleado,26/11/2020 01:09:19 p.m.,Urbano,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,25,M,Tecnológica,Tecnologo en gestión bancaria,SOLEDAD,26/11/2020 02:25:14 p.m.,NA,NA,NO REGISTRA,26/11/2020 02:25:14 p.m.,ND,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,21,M,ND,ND,SOLEDAD,26/11/2020 05:51:26 p.m.,Víctimas del conflicto armado,,NO REGISTRA,26/11/2020 05:51:26 p.m.,ND,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,24,F,Básica Secundaria(6-9),Bachiller,BARRANQUILLA,26/11/2020 06:38:48 p.m.,NA,NA,Desempleado,26/11/2020 06:38:48 p.m.,Rural,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,23,M,Universitaria,agresado de derecho,BARRANQUILLA,27/11/2020 10:04:59 p.m.,NA,NA,Desempleado,27/11/2020 10:04:59 p.m.,Urbano,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,18,F,Básica Secundaria(6-9),Basica primaria,BARRANQUILLA,27/11/2020 10:17:57 a.m.,NA,NA,Cesante por Emergencia Sanitaria,27/11/2020 10:17:57 a.m.,Urbano,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,34,F,ND,ND,BARRANQUILLA,26/11/2020 07:55:09 p.m.,NA,Retornado,Desempleado,26/11/2020 07:55:09 p.m.,Urbano,11,"2,020",Barrio Simón Bolívar,29 - 39
Cédula de Ciudadanía,Autoregistro,23,F,ND,ND,BARRANQUILLA,30/11/2020 03:21:39 p.m.,NA,NA,NO REGISTRA,30/11/2020 03:21:39 p.m.,ND,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,20,M,ND,ND,PALMAR DE VARELA,30/11/2020 03:35:52 p.m.,NA,NA,NO REGISTRA,30/11/2020 03:35:52 p.m.,ND,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,45,M,Técnica Laboral,"técnico en electricidad, electrónica y mantenimiento de computadores",BARRANQUILLA,30/11/2020 03:58:51 p.m.,NA,NA,Desempleado,30/11/2020 03:58:51 p.m.,Urbano,11,"2,020",Barrio Simón Bolívar,40 - 50
Cédula de Ciudadanía,Autoregistro,40,M,Básica Secundaria(6-9),bachiller,BARRANQUILLA,30/11/2020 05:19:59 p.m.,NA,NA,Desempleado,30/11/2020 05:19:59 p.m.,Rural,11,"2,020",Barrio Simón Bolívar,40 - 50
Cédula de Ciudadanía,Autoregistro,40,F,ND,ND,BARRANQUILLA,28/11/2020 02:53:49 p.m.,Víctimas del conflicto armado,,NO REGISTRA,28/11/2020 02:53:49 p.m.,ND,11,"2,020",Barrio Simón Bolívar,40 - 50
Cédula de Ciudadanía,Autoregistro,44,F,ND,ND,BARRANQUILLA,28/11/2020 03:19:33 p.m.,NA,NA,Desempleado,28/11/2020 03:19:33 p.m.,Rural,11,"2,020",Barrio Simón Bolívar,40 - 50
Cédula de Ciudadanía,Autoregistro,22,M,Universitaria,Geólogo,SOLEDAD,28/11/2020 10:15:37 p.m.,NA,NA,Desempleado,28/11/2020 10:15:37 p.m.,Urbano,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,23,M,ND,ND,BARRANQUILLA,29/11/2020 01:17:22 p.m.,NA,NA,NO REGISTRA,29/11/2020 01:17:22 p.m.,ND,11,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Agencia,22,F,Universitaria,LICENCIADA EN BIOLOGIA Y QUIMICA,BARRANQUILLA,11/12/2020 08:39:22 a.m.,NA,NA,Desempleado,11/12/2020 08:39:22 a.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,31,M,Media(10-13),Bachiller,BARRANQUILLA,12/12/2020 10:01:00 a.m.,NA,NA,Desempleado,12/12/2020 10:01:00 a.m.,Urbano,12,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Agencia,41,F,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,12/12/2020 03:34:04 p.m.,NA,NA,Desempleado,12/12/2020 03:34:04 p.m.,Urbano,12,"2,020",Barrios Modelo,40 - 50
Documento Nacional de Identificación,Agencia,35,M,Universitaria,LICENCIADO EN EDUCACION,BARRANQUILLA,12/12/2020 04:49:06 p.m.,NA,NA,Independiente,12/12/2020 04:49:06 p.m.,Urbano,12,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Autoregistro,53,M,ND,ND,BARRANQUILLA,14/12/2020 07:24:56 a.m.,NA,NA,NO REGISTRA,14/12/2020 07:24:56 a.m.,ND,12,"2,020",Barrios Modelo,51 - 60
Cédula de Ciudadanía,Agencia,18,F,Técnica Laboral,TECNICO EN ASISTENCIA DE ORGANIZACION DE ARCHIVO,BARRANQUILLA,14/12/2020 08:32:51 a.m.,NA,NA,Desempleado,14/12/2020 08:32:51 a.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,29,F,Básica Secundaria(6-9),BASICA SECUNDARIA,BARRANQUILLA,14/12/2020 10:23:34 a.m.,NA,NA,Desempleado,14/12/2020 10:23:34 a.m.,Urbano,12,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Autoregistro,36,F,ND,ND,BARRANQUILLA,14/12/2020 11:34:02 p.m.,NA,NA,NO REGISTRA,14/12/2020 11:34:02 p.m.,ND,12,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Agencia,24,F,Universitaria,ENFERMERA,BARRANQUILLA,15/12/2020 10:00:29 a.m.,NA,NA,Desempleado,15/12/2020 10:00:29 a.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Autoregistro,29,M,Universitaria,Administrador de Empresas,BARRANQUILLA,15/12/2020 09:26:17 a.m.,NA,NA,Desempleado,15/12/2020 09:26:17 a.m.,Urbano,12,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Agencia,35,F,Técnica Laboral,TECNICO EN SECRETARIADO SISTEMATIZADO,BARRANQUILLA,15/12/2020 01:51:04 p.m.,NA,NA,Desempleado,15/12/2020 01:51:04 p.m.,Urbano,12,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Agencia,25,F,Técnica Laboral,TECNICO EN SEGURIDAD INDUSTRIAL,BARRANQUILLA,15/12/2020 02:31:12 p.m.,NA,NA,Empleado,15/12/2020 02:31:12 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,19,F,Básica Secundaria(6-9),BASICA SECUNDARIA,BARRANQUILLA,15/12/2020 03:02:33 p.m.,NA,NA,Desempleado,15/12/2020 03:02:33 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,44,M,Técnica Laboral,AUXILIAR CONTABLE,BARRANQUILLA,15/12/2020 03:56:50 p.m.,NA,NA,Desempleado,15/12/2020 03:56:50 p.m.,Urbano,12,"2,020",Barrios Modelo,40 - 50
Cédula de Ciudadanía,Agencia,31,M,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,15/12/2020 04:58:09 p.m.,NA,Afrocolombianos,Desempleado,15/12/2020 04:58:09 p.m.,Urbano,12,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Autoregistro,26,F,Universitaria,Psicóloga,BARRANQUILLA,03/05/2017 04:42:39 p.m.,NA,NA,Desempleado,12/12/2020 02:16:58 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,18,M,Tecnológica,TECNOLOGO EN ANALISIS Y DESARROLLO DE SISTEMAS DE INFORMACION,BARRANQUILLA,16/12/2020 10:52:58 a.m.,NA,NA,Primer Empleo,16/12/2020 10:52:58 a.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,27,F,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,16/12/2020 11:14:40 a.m.,NA,NA,Desempleado,16/12/2020 11:14:40 a.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,19,M,ND,ND,BARRANQUILLA,16/12/2020 02:28:41 p.m.,NA,NA,Desempleado,16/12/2020 02:28:41 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,27,F,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,16/12/2020 03:28:58 p.m.,NA,NA,Desempleado,16/12/2020 03:28:58 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Documento Nacional de Identificación,Agencia,27,F,Universitaria,SECRETARIA,BARRANQUILLA,16/12/2020 03:51:54 p.m.,NA,NA,Desempleado,16/12/2020 03:51:54 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,33,F,Técnica Laboral,TECNICO EN PRESERVACION DE RECURSOS NATURALES,BARRANQUILLA,16/12/2020 04:31:52 p.m.,Víctimas del conflicto armado,,Desempleado,16/12/2020 04:31:52 p.m.,Urbano,12,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Agencia,19,M,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,16/12/2020 04:51:59 p.m.,NA,NA,Desempleado,16/12/2020 04:51:59 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,30,M,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,17/12/2020 10:21:14 a.m.,NA,NA,Independiente,17/12/2020 10:21:14 a.m.,Urbano,12,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Agencia,21,F,Técnica Laboral,TECNICO AUXILIAR DE RECURSOS HUMANOS,BARRANQUILLA,17/12/2020 10:44:34 a.m.,NA,NA,Desempleado,17/12/2020 10:44:34 a.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,26,F,Universitaria,ABOGADA,BARRANQUILLA,17/12/2020 11:06:13 a.m.,NA,NA,Desempleado,17/12/2020 11:06:13 a.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,28,F,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,17/12/2020 01:47:18 p.m.,NA,NA,Desempleado,17/12/2020 01:47:18 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,51,M,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,17/12/2020 02:44:35 p.m.,NA,NA,Desempleado,17/12/2020 02:44:35 p.m.,Urbano,12,"2,020",Barrios Modelo,51 - 60
Cédula de Ciudadanía,Agencia,50,F,ND,ND,BARRANQUILLA,17/12/2020 02:58:54 p.m.,NA,NA,Desempleado,17/12/2020 02:58:54 p.m.,Urbano,12,"2,020",Barrios Modelo,40 - 50
Cédula de Ciudadanía,Agencia,19,M,Técnica Laboral,ASISTENTE ADMINISTRATIVO,BARRANQUILLA,17/12/2020 01:12:28 p.m.,NA,NA,Desempleado,17/12/2020 01:12:28 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,37,F,Media(10-13),BACHILLER COMERCIAL,BARRANQUILLA,18/12/2020 09:15:13 a.m.,NA,NA,Desempleado,18/12/2020 09:15:13 a.m.,Urbano,12,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Agencia,35,F,Especialización,ESPECIALISTA EN CONTRATACION ESTATAL,BARRANQUILLA,18/12/2020 10:08:12 a.m.,NA,NA,Desempleado,18/12/2020 10:08:12 a.m.,Urbano,12,"2,020",Barrios Modelo,29 - 39
Documento Nacional de Identificación,Agencia,66,M,Media(10-13),BACHILLER EN CIENCIAS,BARRANQUILLA,18/12/2020 10:40:39 a.m.,NA,Retornado,Desempleado,18/12/2020 10:40:39 a.m.,Urbano,12,"2,020",Barrios Modelo,61 - 70
Cédula de Ciudadanía,Agencia,23,F,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,18/12/2020 12:15:39 p.m.,NA,NA,Desempleado,18/12/2020 12:15:39 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,26,M,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,18/12/2020 12:59:08 p.m.,NA,NA,Desempleado,18/12/2020 12:59:08 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,36,F,Técnica Laboral,TECNICO ADMINISTRATIVO EN SALUD,BARRANQUILLA,18/12/2020 02:01:12 p.m.,NA,NA,Desempleado,18/12/2020 02:01:12 p.m.,Urbano,12,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Agencia,24,F,Técnica Profesional,TECNICO PROFESIONAL EN MESA Y BAR,BARRANQUILLA,18/12/2020 02:51:13 p.m.,NA,NA,Desempleado,18/12/2020 02:51:13 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,26,F,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,18/12/2020 03:23:01 p.m.,Víctimas del conflicto armado,,Desempleado,18/12/2020 03:23:01 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,50,F,Media(10-13),BACHILLER,BARRANQUILLA,18/12/2020 04:08:56 p.m.,NA,NA,Desempleado,18/12/2020 04:08:56 p.m.,Urbano,12,"2,020",Barrios Modelo,40 - 50
Cédula de Ciudadanía,Agencia,25,F,Universitaria,PSICOLOGA,BARRANQUILLA,19/12/2020 12:17:58 p.m.,NA,NA,Empleado,19/12/2020 12:17:58 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,46,F,Media(10-13),BACHILLER COMERCIAL,BARRANQUILLA,19/12/2020 01:31:21 p.m.,NA,NA,Desempleado,19/12/2020 01:31:21 p.m.,Urbano,12,"2,020",Barrios Modelo,40 - 50
Cédula de Ciudadanía,Agencia,27,M,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,19/12/2020 02:15:29 p.m.,NA,NA,Desempleado,19/12/2020 02:15:29 p.m.,Rural,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,21,F,Universitaria,ENFERMERA,BARRANQUILLA,19/12/2020 02:48:16 p.m.,NA,NA,Desempleado,19/12/2020 02:48:16 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,19,F,Media(10-13),BACHILLER TECNICO,BARRANQUILLA,19/12/2020 03:08:00 p.m.,Víctimas del conflicto armado,,Empleado,19/12/2020 03:08:00 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,32,F,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,19/12/2020 03:40:15 p.m.,NA,NA,Desempleado,19/12/2020 03:40:15 p.m.,Urbano,12,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Agencia,27,M,Tecnológica,TECNOLOGO EN CONTABILIDAD Y FINANZAS,BARRANQUILLA,19/12/2020 04:13:56 p.m.,NA,NA,Empleado,19/12/2020 04:13:56 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,23,F,Técnica Laboral,TECNICO EN MERCADEO Y VENTAS,BARRANQUILLA,19/12/2020 04:35:53 p.m.,NA,NA,Desempleado,19/12/2020 04:35:53 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,26,F,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,19/12/2020 10:42:11 a.m.,NA,NA,Desempleado,19/12/2020 10:42:11 a.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,47,F,Técnica Profesional,TECNICO PROFESIONAL EN SALUD ORAL,BARRANQUILLA,20/12/2020 08:33:18 a.m.,NA,NA,Desempleado,20/12/2020 08:33:18 a.m.,Urbano,12,"2,020",Barrios Modelo,40 - 50
Cédula de Ciudadanía,Agencia,38,F,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,21/12/2020 10:32:14 a.m.,NA,NA,Desempleado,21/12/2020 10:32:14 a.m.,Urbano,12,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Agencia,38,F,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,21/12/2020 11:05:28 a.m.,NA,NA,Desempleado,21/12/2020 11:05:28 a.m.,Urbano,12,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Agencia,44,M,Técnica Profesional,TECNICO PROFESIONAL EN COCINA,BARRANQUILLA,21/12/2020 11:48:36 a.m.,NA,NA,Desempleado,21/12/2020 11:48:36 a.m.,Urbano,12,"2,020",Barrios Modelo,40 - 50
Cédula de Ciudadanía,Agencia,22,M,Universitaria,INGENIERO AGROINDUSTRIAL,BARRANQUILLA,21/12/2020 09:48:09 a.m.,NA,Afrocolombianos,Primer Empleo,21/12/2020 09:48:09 a.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,21,F,Técnica Laboral,TECNICO EN SEGURIDAD OCUPACIONAL,BARRANQUILLA,21/12/2020 01:30:29 p.m.,Víctimas del conflicto armado,,Desempleado,21/12/2020 01:30:29 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,33,M,Técnica Laboral,TECNICO EN ANALISIS Y SISTEMAS,BARRANQUILLA,21/12/2020 01:53:53 p.m.,NA,NA,Desempleado,21/12/2020 01:53:53 p.m.,Urbano,12,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Agencia,22,F,Técnica Laboral,ATENCION A LA PRIMERA INFANCIA,BARRANQUILLA,21/12/2020 02:55:49 p.m.,NA,NA,Desempleado,21/12/2020 02:55:49 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,20,M,Técnica Laboral,TECNICO ELECTRONICO,BARRANQUILLA,21/12/2020 03:33:01 p.m.,NA,Afrocolombianos,Desempleado,21/12/2020 03:33:01 p.m.,Urbano,12,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,48,M,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,21/12/2020 04:35:18 p.m.,NA,NA,Desempleado,21/12/2020 04:35:18 p.m.,Urbano,12,"2,020",Barrios Modelo,40 - 50
Cédula de Ciudadanía,Agencia,30,M,Técnica Laboral,Tecnico en logistica empresarial,BARRANQUILLA,21/12/2020 04:53:47 p.m.,NA,NA,Desempleado,21/12/2020 04:53:47 p.m.,Urbano,12,"2,020",Barrios Modelo,29 - 39
